dt	attc	Hsw	Ta	Pa	hr	cw	WS	WDir
2021-11-09 12:30:00	0.085	517.633333333333	12.995058972911	101.8363	82.2833333333333	0.0013	1.2	29
2021-11-09 12:45:00	0.085	580.833333333333	13.2419303785029	101.83255	81.325	0.0013	1	41.3
2021-11-09 13:00:00	0.085	644.033333333333	13.4888017840947	101.8288	80.3666666666667	0.0013	2.5	24.3
2021-11-09 13:15:00	0.085	684.083333333333	13.6086824101169	101.8238	80.0416666666667	0.0013	3	15.2
2021-11-09 13:30:00	0.085	724.133333333333	13.728563036139	101.8188	79.7166666666667	0.0013	4.5	23.7
2021-11-09 13:45:00	0.085	764.183333333333	13.8484436621612	101.8138	79.3916666666667	0.0013	3.8	25.9
2021-11-09 14:00:00	0.085	804.233333333333	13.9683242881834	101.8088	79.0666666666667	0.0013	2.6	17.6
2021-11-09 14:15:00	0.085	851.241666666667	14.1887108880993	101.7888	78.1083333333333	0.0013	4.7	38.1
2021-11-09 14:30:00	0.085	898.25	14.4090974880152	101.7688	77.15	0.0013	4	17.1
2021-11-09 14:45:00	0.085	945.258333333333	14.6294840879311	101.7488	76.1916666666667	0.0013	3.4	22.6
2021-11-09 15:00:00	0.085	992.266666666667	14.849870687847	101.7288	75.2333333333333	0.0013	4.1	20.5
2021-11-09 15:15:00	0.085	973.008333333333	15.0526192270533	101.72005	74.4583333333333	0.0013	5.9	24.6
2021-11-09 15:30:00	0.085	953.75	15.2553677662597	101.7113	73.6833333333333	0.0013	4.1	15.5
2021-11-09 15:45:00	0.085	934.491666666667	15.4581163054661	101.70255	72.9083333333333	0.0013	3.8	33.8
2021-11-09 16:00:00	0.085	915.233333333333	15.6608648446724	101.6938	72.1333333333333	0.0013	6	18.6
2021-11-09 16:15:00	0.085	922.508333333333	15.9753505970964	101.67255	71.4833333333333	0.0013	5	21.1
2021-11-09 16:30:00	0.085	929.783333333333	16.2898363495203	101.6513	70.8333333333333	0.0013	5	13.8
2021-11-09 16:45:00	0.085	937.058333333333	16.6043221019442	101.63005	70.1833333333333	0.0013	4.3	25.8
2021-11-09 17:00:00	0.085	944.333333333333	16.9188078543682	101.6088	69.5333333333333	0.0013	4.7	11.9
2021-11-09 17:15:00	0.085	938.35	17.1204519648622	101.6063	69.3333333333333	0.0013	4.7	20.4
2021-11-09 17:30:00	0.085	932.366666666667	17.3220960753563	101.6038	69.1333333333333	0.0013	2.9	26.8
2021-11-09 17:45:00	0.085	926.383333333333	17.5237401858503	101.6013	68.9333333333333	0.0013	2.4	32.9
2021-11-09 18:00:00	0.085	920.4	17.7253842963444	101.5988	68.7333333333333	0.0013	5	21.5
2021-11-09 18:15:00	0.085	869.991666666667	18.117454001619	101.59505	68.1583333333333	0.0013	2.4	25.1
2021-11-09 18:30:00	0.085	819.583333333333	18.5095237068937	101.5913	67.5833333333333	0.0013	1.9	24.1
2021-11-09 18:45:00	0.085	769.175	18.9015934121684	101.58755	67.0083333333333	0.0013	3.5	348
2021-11-09 19:00:00	0.085	718.766666666667	19.293663117443	101.5838	66.4333333333333	0.0013	2.3	17.5
2021-11-09 19:15:00	0.085	724.516666666667	20.0305790376604	101.5788	64.3583333333333	0.0013	1	68.4
2021-11-09 19:30:00	0.085	730.266666666667	20.7674949578778	101.5738	62.2833333333333	0.0013	6.7	203.1
2021-11-09 19:45:00	0.085	736.016666666667	21.5044108780952	101.5688	60.2083333333333	0.0013	9.7	235.4
2021-11-09 20:00:00	0.085	741.766666666667	22.2413267983126	101.5638	58.1333333333333	0.0013	6.5	233.9
2021-11-09 20:15:00	0.085	679.141666666667	21.8583580073365	101.58005	59.2666666666667	0.0013	8.4	223.7
2021-11-09 20:30:00	0.085	616.516666666667	21.4753892163604	101.5963	60.4	0.0013	8.5	213.8
2021-11-09 20:45:00	0.085	553.891666666667	21.0924204253843	101.61255	61.5333333333333	0.0013	6.7	245.3
2021-11-09 21:00:00	0.085	491.266666666667	20.7094516344082	101.6288	62.6666666666667	0.0013	6.1	231
2021-11-09 21:15:00	0.085	448.216666666667	20.3333345188612	101.6313	62.8583333333333	0.0013	3.9	196.5
2021-11-09 21:30:00	0.085	405.166666666667	19.9572174033141	101.6338	63.05	0.0013	6.2	192.5
2021-11-09 21:45:00	0.085	362.116666666667	19.581100287767	101.6363	63.2416666666667	0.0013	7.3	222.9
2021-11-09 22:00:00	0.085	319.066666666667	19.20498317222	101.6388	63.4333333333333	0.0013	8	198.6
2021-11-09 22:15:00	0.085	264.3	18.3651376550718	101.6613	64.4083333333333	0.0013	6.6	192.9
2021-11-09 22:30:00	0.085	209.533333333333	17.5252921379237	101.6838	65.3833333333333	0.0013	7.7	239.4
2021-11-09 22:45:00	0.085	154.766666666667	16.6854466207756	101.7063	66.3583333333333	0.0013	6.7	238.7
2021-11-09 23:00:00	0.085	100	15.8456011036275	101.7288	67.3333333333333	0.0013	7.9	209.8
2021-11-09 23:15:00	0.085	75	14.7353450414328	101.7413	70.7166666666667	0.0013	8.8	227.2
2021-11-09 23:30:00	0.085	50	13.6250889792382	101.7538	74.1	0.0013	7.2	219
2021-11-09 23:45:00	0.085	25	12.5148329170435	101.7663	77.4833333333333	0.0013	8.3	234.8
2021-11-10 00:00:00	0.085	0	11.4045768548489	101.7788	80.8666666666667	0.0013	5.3	214.7
2021-11-10 00:15:00	0.085	0	11.3272728064259	101.8038	80.9333333333333	0.0013	4.6	216.9
2021-11-10 00:30:00	0.085	0	11.2499687580029	101.8288	81	0.0013	1.7	169.8
2021-11-10 00:45:00	0.085	0	11.17266470958	101.8538	81.0666666666667	0.0013	3	189.7
2021-11-10 01:00:00	0.085	0	11.095360661157	101.8788	81.1333333333333	0.0013	3	198.6
2021-11-10 01:15:00	0.085	0	11.1160564823942	101.8738	81.4333333333333	0.0013	1.3	173.8
2021-11-10 01:30:00	0.085	0	11.1367523036313	101.8688	81.7333333333333	0.0013	1.7	188.5
2021-11-10 01:45:00	0.085	0	11.1574481248684	101.8638	82.0333333333333	0.0013	3.3	125.5
2021-11-10 02:00:00	0.085	0	11.1781439461056	101.8588	82.3333333333333	0.0013	2.7	140.1
2021-11-10 02:15:00	0.085	0	11.2073752199704	101.8688	82.35	0.0013	2.2	126.8
2021-11-10 02:30:00	0.085	0	11.2366064938352	101.8788	82.3666666666667	0.0013	0.5	38.6
2021-11-10 02:45:00	0.085	0	11.2658377677	101.8888	82.3833333333333	0.0013	0.9	97.3
2021-11-10 03:00:00	0.085	0	11.2950690415648	101.8988	82.4	0.0013	0.3	3.8
2021-11-10 03:15:00	0.085	0	11.2014429214468	101.9113	82	0.0013	1.4	42.8
2021-11-10 03:30:00	0.085	0	11.1078168013288	101.9238	81.6	0.0013	2	98.1
2021-11-10 03:45:00	0.085	0	11.0141906812107	101.9363	81.2	0.0013	0.8	98.7
2021-11-10 04:00:00	0.085	0	10.9205645610927	101.9488	80.8	0.0013	2.3	300.7
2021-11-10 04:15:00	0.085	0	10.6863602239152	101.9438	81.3	0.0013	2.1	296.9
2021-11-10 04:30:00	0.085	0	10.4521558867376	101.9388	81.8	0.0013	2.4	346.5
2021-11-10 04:45:00	0.085	0	10.2179515495601	101.9338	82.3	0.0013	1.7	346.4
2021-11-10 05:00:00	0.085	0	9.98374721238257	101.9288	82.8	0.0013	1.7	347.8
2021-11-10 05:15:00	0.085	0	9.99654160611119	101.9113	83.45	0.0013	2.2	337.7
2021-11-10 05:30:00	0.085	0	10.0093359998398	101.8938	84.1	0.0013	3	348.6
2021-11-10 05:45:00	0.085	0	10.0221303935684	101.8763	84.75	0.0013	2.8	338.5
2021-11-10 06:00:00	0.085	0	10.0349247872971	101.8588	85.4	0.0013	3	334.9
2021-11-10 06:15:00	0.085	0	9.87813748132126	101.8788	85.3833333333333	0.0013	1.7	303.1
2021-11-10 06:30:00	0.085	0	9.72135017534545	101.8988	85.3666666666667	0.0013	1.8	303.4
2021-11-10 06:45:00	0.085	0	9.56456286936965	101.9188	85.35	0.0013	3	316.7
2021-11-10 07:00:00	0.085	0	9.40777556339384	101.9388	85.3333333333333	0.0013	2.2	289.5
2021-11-10 07:15:00	0.085	0	9.55936478371999	101.9388	85.4	0.0013	2.7	311.1
2021-11-10 07:30:00	0.085	0	9.71095400404613	101.9388	85.4666666666667	0.0013	2.1	298.7
2021-11-10 07:45:00	0.085	0	9.86254322437228	101.9388	85.5333333333333	0.0013	5.3	340.2
2021-11-10 08:00:00	0.085	0	10.0141324446984	101.9388	85.6	0.0013	3.7	339.1
2021-11-10 08:15:00	0.085	0	10.2500085176695	101.9338	84.2333333333333	0.0013	2.2	348.7
2021-11-10 08:30:00	0.085	0	10.4858845906406	101.9288	82.8666666666667	0.0013	3.4	349.4
2021-11-10 08:45:00	0.085	0	10.7217606636118	101.9238	81.5	0.0013	5.7	9.2
2021-11-10 09:00:00	0.085	0	10.9576367365829	101.9188	80.1333333333333	0.0013	4.6	13.1
2021-11-10 09:15:00	0.085	2.03333333333333	11.0590667825285	101.9338	80.0833333333333	0.0013	6	7.5
2021-11-10 09:30:00	0.085	4.06666666666667	11.160496828474	101.9488	80.0333333333333	0.0013	4.9	336.7
2021-11-10 09:45:00	0.085	6.1	11.2619268744196	101.9638	79.9833333333333	0.0013	4.4	19.1
2021-11-10 10:00:00	0.085	8.13333333333333	11.3633569203652	101.9788	79.9333333333333	0.0013	4.6	338.1
2021-11-10 10:15:00	0.085	11.5916666666667	11.2694191081091	101.9938	80.4833333333333	0.0013	6.9	37.6
2021-11-10 10:30:00	0.085	15.05	11.1754812958531	102.0088	81.0333333333333	0.0013	6.2	359.5
2021-11-10 10:45:00	0.085	18.5083333333333	11.081543483597	102.0238	81.5833333333333	0.0013	7.9	31.5
2021-11-10 11:00:00	0.085	21.9666666666667	10.987605671341	102.0388	82.1333333333333	0.0013	7.6	31.2
2021-11-10 11:15:00	0.085	34.725	10.9504205981474	102.0588	81.6333333333333	0.0013	9	31.2
2021-11-10 11:30:00	0.085	47.4833333333333	10.9132355249539	102.0788	81.1333333333333	0.0013	6	9.6
2021-11-10 11:45:00	0.085	60.2416666666667	10.8760504517604	102.0988	80.6333333333333	0.0013	4	359
2021-11-10 12:00:00	0.085	73	10.8388653785668	102.1188	80.1333333333333	0.0013	4.1	2.2
2021-11-10 12:15:00	0.085	80.375	10.6345482505627	102.1388	83.3833333333333	0.0013	3.6	27.2
2021-11-10 12:30:00	0.085	87.75	10.4302311225586	102.1588	86.6333333333333	0.0013	5.9	27.9
2021-11-10 12:45:00	0.085	95.125	10.2259139945544	102.1788	89.8833333333333	0.0013	5.9	354.1
2021-11-10 13:00:00	0.085	102.5	10.0215968665503	102.1988	93.1333333333333	0.0013	6.3	350.4
2021-11-10 13:15:00	0.085	135.341666666667	10.0686871709241	102.2088	93.2	0.0013	4.1	8.7
2021-11-10 13:30:00	0.085	168.183333333333	10.115777475298	102.2188	93.2666666666667	0.0013	1.7	348.9
2021-11-10 13:45:00	0.085	201.025	10.1628677796718	102.2288	93.3333333333333	0.0013	2.3	10.1
2021-11-10 14:00:00	0.085	233.866666666667	10.2099580840456	102.2388	93.4	0.0013	3.7	16.4
2021-11-10 14:15:00	0.085	298.433333333333	10.6404237193817	102.2463	91.9333333333333	0.0013	3.2	18.6
2021-11-10 14:30:00	0.085	363	11.0708893547177	102.2538	90.4666666666667	0.0013	2.1	3.4
2021-11-10 14:45:00	0.085	427.566666666667	11.5013549900538	102.2613	89	0.0013	2.1	18.1
2021-11-10 15:00:00	0.085	492.133333333333	11.9318206253899	102.2688	87.5333333333333	0.0013	3.6	30.2
2021-11-10 15:15:00	0.085	478.483333333333	12.2881396168568	102.2713	85.9	0.0013	2.1	39
2021-11-10 15:30:00	0.085	464.833333333333	12.6444586083237	102.2738	84.2666666666667	0.0013	3.5	22.6
2021-11-10 15:45:00	0.085	451.183333333333	13.0007775997905	102.2763	82.6333333333333	0.0013	2.8	19.1
2021-11-10 16:00:00	0.085	437.533333333333	13.3570965912574	102.2788	81	0.0013	1.4	29.6
2021-11-10 16:15:00	0.085	386.975	13.0873944657872	102.2788	82.1	0.0013	1.7	48.4
2021-11-10 16:30:00	0.085	336.416666666667	12.817692340317	102.2788	83.2	0.0013	2.2	52.9
2021-11-10 16:45:00	0.085	285.858333333333	12.5479902148468	102.2788	84.3	0.0013	0.8	62.8
2021-11-10 17:00:00	0.085	235.3	12.2782880893766	102.2788	85.4	0.0013	2.1	5.5
2021-11-10 17:15:00	0.085	234.4	11.8643742335263	102.2938	87.0333333333333	0.0013	1.4	13.1
2021-11-10 17:30:00	0.085	233.5	11.4504603776759	102.3088	88.6666666666667	0.0013	5.1	160.6
2021-11-10 17:45:00	0.085	232.6	11.0365465218255	102.3238	90.3	0.0013	5.5	185.2
2021-11-10 18:00:00	0.085	231.7	10.6226326659751	102.3388	91.9333333333333	0.0013	4.7	162.5
2021-11-10 18:15:00	0.085	238.025	10.7915506523452	102.3388	89.6833333333333	0.0013	8.8	159.9
2021-11-10 18:30:00	0.085	244.35	10.9604686387153	102.3388	87.4333333333333	0.0013	5.5	162.6
2021-11-10 18:45:00	0.085	250.675	11.1293866250855	102.3388	85.1833333333333	0.0013	7.3	129.1
2021-11-10 19:00:00	0.085	257	11.2983046114556	102.3388	82.9333333333333	0.0013	8.8	154.5
2021-11-10 19:15:00	0.085	298.991666666667	11.7713839988921	102.3338	80.5333333333333	0.0013	7.4	162
2021-11-10 19:30:00	0.085	340.983333333333	12.2444633863286	102.3288	78.1333333333333	0.0013	7.6	140.1
2021-11-10 19:45:00	0.085	382.975	12.7175427737651	102.3238	75.7333333333333	0.0013	5.9	142.7
2021-11-10 20:00:00	0.085	424.966666666667	13.1906221612016	102.3188	73.3333333333333	0.0013	3.6	147.9
2021-11-10 20:15:00	0.085	387.333333333333	13.4208720871363	102.3188	71.7333333333333	0.0013	4	152.1
2021-11-10 20:30:00	0.085	349.7	13.651122013071	102.3188	70.1333333333333	0.0013	4.9	167.2
2021-11-10 20:45:00	0.085	312.066666666667	13.8813719390057	102.3188	68.5333333333333	0.0013	6.1	133.4
2021-11-10 21:00:00	0.085	274.433333333333	14.1116218649404	102.3188	66.9333333333333	0.0013	4.9	149
2021-11-10 21:15:00	0.085	259.816666666667	14.1586193829037	102.3163	64.5833333333333	0.0013	4.8	161.8
2021-11-10 21:30:00	0.085	245.2	14.2056169008671	102.3138	62.2333333333333	0.0013	4.6	185.8
2021-11-10 21:45:00	0.085	230.583333333333	14.2526144188304	102.3113	59.8833333333333	0.0013	4.3	137.5
2021-11-10 22:00:00	0.085	215.966666666667	14.2996119367937	102.3088	57.5333333333333	0.0013	6.1	139.1
2021-11-10 22:15:00	0.085	180.575	13.9159656322464	102.3113	59.05	0.0013	4.3	154.3
2021-11-10 22:30:00	0.085	145.183333333333	13.5323193276992	102.3138	60.5666666666667	0.0013	5.6	170.6
2021-11-10 22:45:00	0.085	109.791666666667	13.1486730231519	102.3163	62.0833333333333	0.0013	6.1	175.3
2021-11-10 23:00:00	0.085	74.4	12.7650267186046	102.3188	63.6	0.0013	5	161.2
2021-11-10 23:15:00	0.085	55.8	12.4288630285898	102.3213	64.8833333333333	0.0013	3	172.8
2021-11-10 23:30:00	0.085	37.2	12.092699338575	102.3238	66.1666666666667	0.0013	3.2	180.7
2021-11-10 23:45:00	0.085	18.6	11.7565356485602	102.3263	67.45	0.0013	4	166.4
2021-11-11 00:00:00	0.085	0	11.4203719585454	102.3288	68.7333333333333	0.0013	3.4	183.6
2021-11-11 00:15:00	0.085	0	11.1746420675669	102.3288	68.8333333333333	0.0013	3.8	212.7
2021-11-11 00:30:00	0.085	0	10.9289121765885	102.3288	68.9333333333333	0.0013	5.1	187.9
2021-11-11 00:45:00	0.085	0	10.6831822856101	102.3288	69.0333333333333	0.0013	1.9	167.4
2021-11-11 01:00:00	0.085	0	10.4374523946316	102.3288	69.1333333333333	0.0013	2.3	209.3
2021-11-11 01:15:00	0.085	0	10.2385288423094	102.3288	71.7666666666667	0.0013	4.1	237.7
2021-11-11 01:30:00	0.085	0	10.0396052899871	102.3288	74.4	0.0013	3.6	224.3
2021-11-11 01:45:00	0.085	0	9.84068173766486	102.3288	77.0333333333333	0.0013	3.8	216.4
2021-11-11 02:00:00	0.085	0	9.6417581853426	102.3288	79.6666666666667	0.0013	4	202.5
2021-11-11 02:15:00	0.085	0	9.66977079180302	102.3238	80.6666666666667	0.0013	3.3	213.4
2021-11-11 02:30:00	0.085	0	9.69778339826343	102.3188	81.6666666666667	0.0013	3.7	202.1
2021-11-11 02:45:00	0.085	0	9.72579600472384	102.3138	82.6666666666667	0.0013	3.1	194.7
2021-11-11 03:00:00	0.085	0	9.75380861118426	102.3088	83.6666666666667	0.0013	3.5	217.1
2021-11-11 03:15:00	0.085	0	9.45007868736772	102.2988	85.6666666666667	0.0013	2.6	231.7
2021-11-11 03:30:00	0.085	0	9.14634876355119	102.2888	87.6666666666667	0.0013	2.9	232.4
2021-11-11 03:45:00	0.085	0	8.84261883973466	102.2788	89.6666666666667	0.0013	4.2	260.4
2021-11-11 04:00:00	0.085	0	8.53888891591812	102.2688	91.6666666666667	0.0013	4.7	262.4
2021-11-11 04:15:00	0.085	0	8.36722434613769	102.2563	91.8166666666667	0.0013	5	257.1
2021-11-11 04:30:00	0.085	0	8.19555977635726	102.2438	91.9666666666667	0.0013	4.8	237.3
2021-11-11 04:45:00	0.085	0	8.02389520657683	102.2313	92.1166666666667	0.0013	4.4	256.1
2021-11-11 05:00:00	0.085	0	7.85223063679639	102.2188	92.2666666666667	0.0013	3.6	255.5
2021-11-11 05:15:00	0.085	0	7.78469350459195	102.2138	92.4833333333333	0.0013	3.4	244
2021-11-11 05:30:00	0.085	0	7.71715637238751	102.2088	92.7	0.0013	3.1	221.2
2021-11-11 05:45:00	0.085	0	7.64961924018307	102.2038	92.9166666666667	0.0013	4.8	253.5
2021-11-11 06:00:00	0.085	0	7.58208210797862	102.1988	93.1333333333333	0.0013	5.8	236.7
2021-11-11 06:15:00	0.085	0	7.53468973177405	102.1813	93.2166666666667	0.0013	5	223.6
2021-11-11 06:30:00	0.085	0	7.48729735556947	102.1638	93.3	0.0013	5.5	229.8
2021-11-11 06:45:00	0.085	0	7.43990497936489	102.1463	93.3833333333333	0.0013	3.1	238.4
2021-11-11 07:00:00	0.085	0	7.39251260316031	102.1288	93.4666666666667	0.0013	3.7	209
2021-11-11 07:15:00	0.085	0	7.39059364253054	102.1238	93.5166666666667	0.0013	1.6	229.5
2021-11-11 07:30:00	0.085	0	7.38867468190077	102.1188	93.5666666666667	0.0013	1.6	257.9
2021-11-11 07:45:00	0.085	0	7.38675572127101	102.1138	93.6166666666667	0.0013	4.8	221.9
2021-11-11 08:00:00	0.085	0	7.38483676064124	102.1088	93.6666666666667	0.0013	4	226.9
2021-11-11 08:15:00	0.085	0	7.27316564271437	102.1163	93.7	0.0013	6.6	225
2021-11-11 08:30:00	0.085	0	7.1614945247875	102.1238	93.7333333333333	0.0013	2.7	243.1
2021-11-11 08:45:00	0.085	0	7.04982340686063	102.1313	93.7666666666667	0.0013	4.9	228.1
2021-11-11 09:00:00	0.085	0	6.93815228893376	102.1388	93.8	0.0013	1.8	231.2
2021-11-11 09:15:00	0.085	11.2666666666667	7.26572988528559	102.1338	93.85	0.0013	6.1	221.2
2021-11-11 09:30:00	0.085	22.5333333333333	7.59330748163742	102.1288	93.9	0.0013	6.1	225.1
2021-11-11 09:45:00	0.085	33.8	7.92088507798924	102.1238	93.95	0.0013	2.9	208.9
2021-11-11 10:00:00	0.085	45.0666666666667	8.24846267434107	102.1188	94	0.0013	5.5	231
2021-11-11 10:15:00	0.085	104.116666666667	8.90360756721125	102.1038	92.75	0.0013	5.1	216.7
2021-11-11 10:30:00	0.085	163.166666666667	9.55875246008143	102.0888	91.5	0.0013	3	210
2021-11-11 10:45:00	0.085	222.216666666667	10.2138973529516	102.0738	90.25	0.0013	2.1	211.4
2021-11-11 11:00:00	0.085	281.266666666667	10.8690422458218	102.0588	89	0.0013	3	238.2
2021-11-11 11:15:00	0.085	313.475	11.2597234881236	102.0463	87.8333333333333	0.0013	3	262.7
2021-11-11 11:30:00	0.085	345.683333333333	11.6504047304253	102.0338	86.6666666666667	0.0013	3.9	249.1
2021-11-11 11:45:00	0.085	377.891666666667	12.0410859727271	102.0213	85.5	0.0013	4.5	187.4
2021-11-11 12:00:00	0.085	410.1	12.4317672150289	102.0088	84.3333333333333	0.0013	1.9	151
2021-11-11 12:15:00	0.085	449.85	12.764170336484	101.9988	82.1166666666667	0.0013	5	228.9
2021-11-11 12:30:00	0.085	489.6	13.0965734579391	101.9888	79.9	0.0013	6.1	185.8
2021-11-11 12:45:00	0.085	529.35	13.4289765793943	101.9788	77.6833333333333	0.0013	6.6	155.8
2021-11-11 13:00:00	0.085	569.1	13.7613797008494	101.9688	75.4666666666667	0.0013	6.5	180.5
2021-11-11 13:15:00	0.085	610.858333333333	14.0091109562223	101.9613	74.1	0.0013	4.3	169.9
2021-11-11 13:30:00	0.085	652.616666666667	14.2568422115953	101.9538	72.7333333333333	0.0013	2.2	208.2
2021-11-11 13:45:00	0.085	694.375	14.5045734669683	101.9463	71.3666666666667	0.0013	4.5	223.1
2021-11-11 14:00:00	0.085	736.133333333333	14.7523047223412	101.9388	70	0.0013	4.1	181.8
2021-11-11 14:15:00	0.085	751.383333333333	14.8855691028394	101.9338	69.05	0.0013	6.9	165.2
2021-11-11 14:30:00	0.085	766.633333333333	15.0188334833375	101.9288	68.1	0.0013	7.6	131.1
2021-11-11 14:45:00	0.085	781.883333333333	15.1520978638357	101.9238	67.15	0.0013	9.7	154.6
2021-11-11 15:00:00	0.085	797.133333333333	15.2853622443339	101.9188	66.2	0.0013	10.3	179.3
2021-11-11 15:15:00	0.085	809.083333333333	15.5931829732129	101.90255	66.4916666666667	0.0013	7.8	152.7
2021-11-11 15:30:00	0.085	821.033333333333	15.901003702092	101.8863	66.7833333333333	0.0013	8.9	150.1
2021-11-11 15:45:00	0.085	832.983333333333	16.208824430971	101.87005	67.075	0.0013	9.3	147.8
2021-11-11 16:00:00	0.085	844.933333333333	16.51664515985	101.8538	67.3666666666667	0.0013	8.1	145.5
2021-11-11 16:15:00	0.085	883.65	16.7589920041869	101.85005	66.2916666666667	0.0013	9	150.7
2021-11-11 16:30:00	0.085	922.366666666667	17.0013388485237	101.8463	65.2166666666667	0.0013	7.3	147.1
2021-11-11 16:45:00	0.085	961.083333333333	17.2436856928605	101.84255	64.1416666666667	0.0013	6.4	154.5
2021-11-11 17:00:00	0.085	999.8	17.4860325371973	101.8388	63.0666666666667	0.0013	7.4	146.5
2021-11-11 17:15:00	0.085	926.566666666667	17.5620004150148	101.84005	62.6333333333333	0.0013	6.5	169
2021-11-11 17:30:00	0.085	853.333333333333	17.6379682928322	101.8413	62.2	0.0013	6.3	151.5
2021-11-11 17:45:00	0.085	780.1	17.7139361706496	101.84255	61.7666666666667	0.0013	6.2	176.5
2021-11-11 18:00:00	0.085	706.866666666667	17.789904048467	101.8438	61.3333333333333	0.0013	8.3	187.5
2021-11-11 18:15:00	0.085	637.075	17.5282668945647	101.84255	61.5	0.0013	5.4	151.9
2021-11-11 18:30:00	0.085	567.283333333333	17.2666297406624	101.8413	61.6666666666667	0.0013	5.7	190.1
2021-11-11 18:45:00	0.085	497.491666666667	17.0049925867601	101.84005	61.8333333333333	0.0013	6.7	149.8
2021-11-11 19:00:00	0.085	427.7	16.7433554328578	101.8388	62	0.0013	8.3	165.8
2021-11-11 19:15:00	0.085	449.816666666667	16.5255689021022	101.8413	62.2166666666667	0.0013	9.9	156.7
2021-11-11 19:30:00	0.085	471.933333333333	16.3077823713465	101.8438	62.4333333333333	0.0013	9.1	156.8
2021-11-11 19:45:00	0.085	494.05	16.0899958405909	101.8463	62.65	0.0013	8.2	176.2
2021-11-11 20:00:00	0.085	516.166666666667	15.8722093098353	101.8488	62.8666666666667	0.0013	9.4	169.4
2021-11-11 20:15:00	0.085	482.375	15.8419471928841	101.8463	62.5083333333333	0.0013	6.8	138.7
2021-11-11 20:30:00	0.085	448.583333333333	15.811685075933	101.8438	62.15	0.0013	7.4	159.2
2021-11-11 20:45:00	0.085	414.791666666667	15.7814229589819	101.8413	61.7916666666667	0.0013	8.9	184.5
2021-11-11 21:00:00	0.085	381	15.7511608420308	101.8388	61.4333333333333	0.0013	6.3	166.9
2021-11-11 21:15:00	0.085	355.291666666667	15.7728794745873	101.83755	60.075	0.0013	7.9	155.7
2021-11-11 21:30:00	0.085	329.583333333333	15.7945981071438	101.8363	58.7166666666667	0.0013	7.1	168.7
2021-11-11 21:45:00	0.085	303.875	15.8163167397002	101.83505	57.3583333333333	0.0013	6.6	155.8
2021-11-11 22:00:00	0.085	278.166666666667	15.8380353722567	101.8338	56	0.0013	8.7	170.5
2021-11-11 22:15:00	0.085	218.633333333333	15.4582639342764	101.84255	57.7333333333333	0.0013	6	153.9
2021-11-11 22:30:00	0.085	159.1	15.0784924962961	101.8513	59.4666666666667	0.0013	5.8	157.9
2021-11-11 22:45:00	0.085	99.5666666666667	14.6987210583157	101.86005	61.2	0.0013	3.6	201.1
2021-11-11 23:00:00	0.085	40.0333333333333	14.3189496203354	101.8688	62.9333333333333	0.0013	4	200
2021-11-11 23:15:00	0.085	30.2083333333333	14.1223903464425	101.8863	64.3	0.0013	1.6	233
2021-11-11 23:30:00	0.085	20.3833333333333	13.9258310725496	101.9038	65.6666666666667	0.0013	2.2	227.6
2021-11-11 23:45:00	0.085	10.5583333333333	13.7292717986567	101.9213	67.0333333333333	0.0013	1.7	225.3
2021-11-12 00:00:00	0.085	0.733333333333333	13.5327125247637	101.9388	68.4	0.0013	1.7	210.2
2021-11-12 00:15:00	0.085	0.566666666666667	13.3944816890759	101.9413	68.7583333333333	0.0013	2.2	240.8
2021-11-12 00:30:00	0.085	0.4	13.2562508533881	101.9438	69.1166666666667	0.0013	2	232.4
2021-11-12 00:45:00	0.085	0.233333333333333	13.1180200177002	101.9463	69.475	0.0013	0.8	258
2021-11-12 01:00:00	0.085	0.0666666666666667	12.9797891820124	101.9488	69.8333333333333	0.0013	2.2	216.4
2021-11-12 01:15:00	0.085	0.0666666666666667	12.8922747379379	101.94505	70.85	0.0013	1.9	249.8
2021-11-12 01:30:00	0.085	0.0666666666666667	12.8047602938635	101.9413	71.8666666666667	0.0013	2.7	188.5
2021-11-12 01:45:00	0.085	0.0666666666666667	12.717245849789	101.93755	72.8833333333333	0.0013	2.4	173.1
2021-11-12 02:00:00	0.085	0.0666666666666667	12.6297314057145	101.9338	73.9	0.0013	2	193.2
2021-11-12 02:15:00	0.085	0.0666666666666667	12.4804519936291	101.9338	74.9083333333333	0.0013	2.5	210.8
2021-11-12 02:30:00	0.085	0.0666666666666667	12.3311725815437	101.9338	75.9166666666667	0.0013	5	230.2
2021-11-12 02:45:00	0.085	0.0666666666666667	12.1818931694582	101.9338	76.925	0.0013	2.7	256.4
2021-11-12 03:00:00	0.085	0.0666666666666667	12.0326137573728	101.9338	77.9333333333333	0.0013	4.2	233.9
2021-11-12 03:15:00	0.085	0.0666666666666667	11.8840813281813	101.9388	78.3333333333333	0.0013	4.1	252.7
2021-11-12 03:30:00	0.085	0.0666666666666667	11.7355488989897	101.9438	78.7333333333333	0.0013	4.3	219.4
2021-11-12 03:45:00	0.085	0.0666666666666667	11.5870164697982	101.9488	79.1333333333333	0.0013	4.9	234.4
2021-11-12 04:00:00	0.085	0.0666666666666667	11.4384840406066	101.9538	79.5333333333333	0.0013	3.8	222.7
2021-11-12 04:15:00	0.085	0.0666666666666667	11.3716005719601	101.9538	80.175	0.0013	4	228.4
2021-11-12 04:30:00	0.085	0.0666666666666667	11.3047171033136	101.9538	80.8166666666667	0.0013	6.1	222.3
